2018-04-18 12:02:08,333 [Worker-5] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.hy:My_bos_management_domain:0.0.1-SNAPSHOT @ F:\xiangmu\BOS\My_bos_management_parent\My_bos_management_domain\pom.xml.
2018-04-18 12:02:09,135 [Worker-5] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.hy:My_bos_management_util:0.0.1-SNAPSHOT @ F:\xiangmu\BOS\My_bos_management_parent\My_bos_management_util\pom.xml.
2018-04-18 12:02:12,517 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.oracle:ojdbc14:jar:10.2.0.1.0 is missing, no dependency information available
2018-04-18 12:02:14,900 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/mojo/tomcat-maven-plugin/1.1/tomcat-maven-plugin-1.1.pom
2018-04-18 12:02:15,635 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/mojo/tomcat-maven-plugin/1.1/tomcat-maven-plugin-1.1.pom
2018-04-18 12:02:15,835 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/mojo/mojo-parent/27/mojo-parent-27.pom
2018-04-18 12:02:16,208 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/mojo/mojo-parent/27/mojo-parent-27.pom
2018-04-18 12:02:16,408 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/mojo/tomcat-maven-plugin/1.1/tomcat-maven-plugin-1.1.jar
2018-04-18 12:02:17,113 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/mojo/tomcat-maven-plugin/1.1/tomcat-maven-plugin-1.1.jar
2018-04-18 12:02:18,158 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.oracle:ojdbc14:jar:10.2.0.1.0 is missing, no dependency information available
2018-04-18 12:02:20,084 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.oracle:ojdbc14:jar:10.2.0.1.0 is missing, no dependency information available
2018-04-18 12:02:22,100 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.oracle:ojdbc14:jar:10.2.0.1.0 is missing, no dependency information available
2018-04-18 12:02:29,498 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /My_bos_management_util/src/main/java
2018-04-18 12:02:29,498 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /My_bos_management_util/src/main/resources
2018-04-18 12:02:29,499 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /My_bos_management_util/src/test/java
2018-04-18 12:02:29,499 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /My_bos_management_util/src/test/resources
2018-04-18 12:02:32,930 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /My_bos_management_domain/src/main/java
2018-04-18 12:02:32,930 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /My_bos_management_domain/src/main/resources
2018-04-18 12:02:32,930 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /My_bos_management_domain/src/test/java
2018-04-18 12:02:32,930 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /My_bos_management_domain/src/test/resources
2018-04-18 12:02:34,042 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /My_bos_management_dao/src/main/java
2018-04-18 12:02:34,043 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /My_bos_management_dao/src/main/resources
2018-04-18 12:02:34,043 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /My_bos_management_dao/src/test/java
2018-04-18 12:02:34,043 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /My_bos_management_dao/src/test/resources
2018-04-18 12:02:34,722 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /My_bos_crm/src/main/java
2018-04-18 12:02:34,723 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /My_bos_crm/src/main/resources
2018-04-18 12:02:34,723 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /My_bos_crm/src/test/java
2018-04-18 12:02:34,723 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /My_bos_crm/src/test/resources
2018-04-18 12:02:39,805 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.oracle:ojdbc14:jar:10.2.0.1.0 is missing, no dependency information available
2018-04-18 12:02:41,151 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /My_bos_fore/src/main/java
2018-04-18 12:02:41,151 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /My_bos_fore/src/main/resources
2018-04-18 12:02:41,152 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /My_bos_fore/src/test/java
2018-04-18 12:02:41,152 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /My_bos_fore/src/test/resources
2018-04-18 12:02:43,650 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.oracle:ojdbc14:jar:10.2.0.1.0 is missing, no dependency information available
2018-04-18 12:02:44,969 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /My_sms/src/main/java
2018-04-18 12:02:44,969 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /My_sms/src/main/resources
2018-04-18 12:02:44,970 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /My_sms/src/test/java
2018-04-18 12:02:44,970 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /My_sms/src/test/resources
2018-04-18 12:02:47,522 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.oracle:ojdbc14:jar:10.2.0.1.0 is missing, no dependency information available
2018-04-18 12:02:49,310 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /My_bos_management_service/src/main/java
2018-04-18 12:02:49,311 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /My_bos_management_service/src/main/resources
2018-04-18 12:02:49,311 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /My_bos_management_service/src/test/java
2018-04-18 12:02:49,311 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /My_bos_management_service/src/test/resources
2018-04-18 12:02:50,407 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /My_bos_management_web/src/main/java
2018-04-18 12:02:50,407 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /My_bos_management_web/src/main/resources
2018-04-18 12:02:50,407 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /My_bos_management_web/src/test/java
2018-04-18 12:02:50,408 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /My_bos_management_web/src/test/resources
2018-04-18 12:02:53,067 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.oracle:ojdbc14:jar:10.2.0.1.0 is missing, no dependency information available
2018-04-18 12:02:54,308 [Worker-5] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 10 project(s) in 80 sec
2018-04-18 12:02:59,542 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.oracle:ojdbc14:jar:10.2.0.1.0 is missing, no dependency information available
2018-04-18 12:03:02,686 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-04-18 12:03:02,703 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2018-04-18 12:03:02,729 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-04-18 12:03:02,737 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-04-18 12:03:04,582 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.oracle:ojdbc14:jar:10.2.0.1.0 is missing, no dependency information available
2018-04-18 12:03:08,027 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.oracle:ojdbc14:jar:10.2.0.1.0 is missing, no dependency information available
2018-04-18 12:03:10,713 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-04-18 12:03:10,738 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-04-18 12:03:10,740 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-04-18 12:03:10,750 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-04-18 12:03:11,867 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.oracle:ojdbc14:jar:10.2.0.1.0 is missing, no dependency information available
2018-04-18 12:03:14,017 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-04-18 12:03:14,029 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-04-18 12:03:14,030 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-04-18 12:03:14,036 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-04-18 12:03:15,057 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.oracle:ojdbc14:jar:10.2.0.1.0 is missing, no dependency information available
2018-04-18 12:03:17,589 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-04-18 12:03:17,597 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-04-18 12:03:17,598 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-04-18 12:03:17,607 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-04-18 12:03:18,684 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.oracle:ojdbc14:jar:10.2.0.1.0 is missing, no dependency information available
2018-04-18 12:03:20,958 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-04-18 12:03:20,985 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-04-18 12:03:20,987 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-04-18 12:03:20,999 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-04-18 12:03:22,033 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.oracle:ojdbc14:jar:10.2.0.1.0 is missing, no dependency information available
2018-04-18 12:03:24,109 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-04-18 12:03:24,122 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2018-04-18 12:03:24,146 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-04-18 12:03:24,152 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-04-18 12:03:25,137 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.oracle:ojdbc14:jar:10.2.0.1.0 is missing, no dependency information available
2018-04-18 12:03:27,470 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-04-18 12:03:27,496 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 7 resources
2018-04-18 12:03:27,567 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
